RDO:;RDO NO. 27  - CALOOCAN CITY;;;(FORMERLY RDO NO. 29-KALOOKAN CITY);
EIGHT AVE NORTH;BALTAZAR  D AQUINO;CR;3,900.00;;
EIGHT AVE NORTH;BALTAZAR  D AQUINO;RR;2,800.00;;
EIGHT AVE NORTH;BALTAZAR  D AQUINO;I;3,100.00;;
BALTAZAR;8TH AVE  10TH AVE;CR;2,400.00;;
BALTAZAR;8TH AVE  10TH AVE;RR;1,800.00;;
BALTAZAR;8TH AVE  10TH AVE;I;2,100.00;;
L NADURATA;8TH AVE  10TH AVE;CR;3,200.00;;
L NADURATA;8TH AVE  10TH AVE;RR;1,900.00;;
L NADURATA;8TH AVE  10TH AVE;I;2,200.00;;
D AQUINO;8TH AVE  10TH AVE;CR;3,600.00;;
D AQUINO;8TH AVE  10TH AVE;RR;2,200.00;;
D AQUINO;8TH AVE  10TH AVE;I;2,500.00;;
CORREGIDOR;BALTAZAR  D AQUINO;CR;2,600.00;;
CORREGIDOR;BALTAZAR  D AQUINO;RR;1,500.00;;
CORREGIDOR;BALTAZAR  D AQUINO;I;1,700.00;;
CAPAS;BALTAZAR  D AQUINO;CR;2,600.00;;
CAPAS;BALTAZAR  D AQUINO;RR;1,500.00;;
CAPAS;BALTAZAR  D AQUINO;I;1,700.00;;
CANDIDO;BALTAZAR  D AQUINO;CR;2,600.00;;
CANDIDO;BALTAZAR  D AQUINO;RR;1,500.00;;
CANDIDO;BALTAZAR  D AQUINO;I;1,700.00;;
A DE LEON;BALTAZAR  D AQUINO;CR;2,600.00;;
A DE LEON;BALTAZAR  D AQUINO;RR;1,500.00;;
A DE LEON;BALTAZAR  D AQUINO;I;1,700.00;;
MASSABELLE;BALTAZAR  D AQUINO;CR;2,600.00;;
MASSABELLE;BALTAZAR  D AQUINO;RR;1,500.00;;
MASSABELLE;BALTAZAR  D AQUINO;I;1,700.00;;
BERNADETTE;BALTAZAR  D AQUINO;CR;2,600.00;;
BERNADETTE;BALTAZAR  D AQUINO;RR;1,500.00;;
BERNADETTE;BALTAZAR  D AQUINO;I;1,700.00;;
BERNADETTE;BALTAZAR  D AQUINO;;;;
BARANGAY:;61;;;;
NINTH AVE SOUTH;D AQUINO  J TEODORO;CR;5,200.00;;
NINTH AVE SOUTH;D AQUINO  J TEODORO;RR;3,100.00;;
NINTH AVE SOUTH;D AQUINO  J TEODORO;I;3,600.00;;
EIGHT AVE NORTH;D AQUINO  J TEODORO;CR;5,200.00;;
EIGHT AVE NORTH;D AQUINO  J TEODORO;RR;3,100.00;;
EIGHT AVE NORTH;D AQUINO  J TEODORO;I;3,600.00;;
D AQUINO;8TH AVE  9TH AVE;CR;3,500.00;;
D AQUINO;8TH AVE  9TH AVE;RR;2,100.00;;
D AQUINO;8TH AVE  9TH AVE;I;2,500.00;;
P SEVILLA;8TH AVE  9TH AVE;CR;3,500.00;;
P SEVILLA;8TH AVE  9TH AVE;RR;2,300.00;;
P SEVILLA;8TH AVE  9TH AVE;I;2,700.00;;
C CORDERO;8TH AVE  9TH AVE;CR;3,500.00;;
C CORDERO;8TH AVE  9TH AVE;RR;2,400.00;;
C CORDERO;8TH AVE  9TH AVE;I;3,100.00;;
F ROXAS;8TH AVE  9TH AVE;CR;3,600.00;;
F ROXAS;8TH AVE  9TH AVE;RR;2,600.00;;
F ROXAS;8TH AVE  9TH AVE;I;2,900.00;;
A DEL MUNDO;8TH AVE  9TH AVE;CR;4,300.00;;
A DEL MUNDO;8TH AVE  9TH AVE;RR;2,700.00;;
A DEL MUNDO;8TH AVE  9TH AVE;I;3,100.00;;
J TEODORO;8TH AVE  9TH AVE;CR;4,800.00;;
J TEODORO;8TH AVE  9TH AVE;RR;3,100.00;;
J TEODORO;8TH AVE  9TH AVE;I;3,600.00;;
COMMERCIAL BLK;8TH 9TH AVE  J TEODOR;CR;7,900.00;;
BARANGAY:;62;;;;
TENTH AVE SOUTH;D AQUINO  J TEODORO;CR;5,200.00;;
TENTH AVE SOUTH;D AQUINO  J TEODORO;RR;3,900.00;;
TENTH AVE SOUTH;D AQUINO  J TEODORO;I;4,200.00;;
NINTH AVE NORTH;D AQUINO  J TEODORO;CR;5,200.00;;
NINTH AVE NORTH;D AQUINO  J TEODORO;RR;3,100.00;;
NINTH AVE NORTH;D AQUINO  J TEODORO;I;3,600.00;;
D AQUINO;9TH AVE  10TH AVE;CR;4,000.00;;
D AQUINO;9TH AVE  10TH AVE;RR;2,200.00;;
D AQUINO;9TH AVE  10TH AVE;I;2,700.00;;
P SEVILLA;9TH AVE  10TH AVE;CR;3,500.00;;
P SEVILLA;9TH AVE  10TH AVE;RR;2,300.00;;
P SEVILLA;9TH AVE  10TH AVE;I;2,600.00;;
A DEL MUNDO;9TH AVE  10TH AVE;CR;4,300.00;;
A DEL MUNDO;9TH AVE  10TH AVE;RR;2,700.00;;
A DEL MUNDO;9TH AVE  10TH AVE;I;3,100.00;;
J TEODORO;9TH AVE  10TH AVE;CR;4,400.00;;
J TEODORO;9TH AVE  10TH AVE;RR;3,100.00;;
J TEODORO;9TH AVE  10TH AVE;I;3,500.00;;
COMMERCIAL BLK;9TH 10TH AVE  TEODORO;CR;8,700.00;;
COMMERCIAL BLK;9TH 10TH AVE  TEODORO;;;;
BARANGAY:;63;;;;
TENTH AVE SOUTH;BALTAZAR  RAILROAD;CR;4,900.00;;
TENTH AVE SOUTH;BALTAZAR  RAILROAD;RR;2,800.00;;
TENTH AVE SOUTH;BALTAZAR  RAILROAD;I;3,100.00;;
BALTAZAR;9TH AVE  10TH AVE;CR;2,400.00;;
BALTAZAR;9TH AVE  10TH AVE;RR;1,600.00;;
BALTAZAR;9TH AVE  10TH AVE;I;1,800.00;;
P GALAURAN;9TH AVE  10TH AVE;RR;1,300.00;;
NINTH AVE NORTH;BALTAZAR  RAILROAD;CR;3,200.00;;
NINTH AVE NORTH;BALTAZAR  RAILROAD;RR;2,000.00;;
NINTH AVE NORTH;BALTAZAR  RAILROAD;I;2,300.00;;
CORREGIDOR;BALTAZAR  G DEL PILAR;CR;2,400.00;;
CORREGIDOR;BALTAZAR  G DEL PILAR;RR;1,400.00;;
CORREGIDOR;BALTAZAR  G DEL PILAR;I;1,600.00;;
CAPAS;BALTAZAR  G DEL PILAR;CR;2,400.00;;
CAPAS;BALTAZAR  G DEL PILAR;RR;1,400.00;;
CAPAS;BALTAZAR  G DEL PILAR;I;1,600.00;;
CANDIDO;BALTAZAR  G DEL PILAR;CR;2,400.00;;
CANDIDO;BALTAZAR  G DEL PILAR;RR;1,400.00;;
CANDIDO;BALTAZAR  G DEL PILAR;I;1,600.00;;
M HIZON;;RR;1,400.00;;
G DEL PILAR;;RR;1,400.00;;
PERALTA;;RR;1,500.00;;
ALL OTHER STREETS;;CR;2,400.00;;
ALL OTHER STREETS;;RR;1,200.00;;
ALL OTHER STREETS;;I;1,400.00;;
BARANGAY:;64;;;;
C APOSTOL;RAILROAD  G DEL PILAR;RR;1,200.00;;
TENTH AVE NORTH;RAILROAD  G DEL PILAR;CR;4,800.00;;
TENTH AVE NORTH;RAILROAD  G DEL PILAR;RR;2,800.00;;
TENTH AVE NORTH;RAILROAD  G DEL PILAR;I;3,100.00;;
M HIZON;G APOSTOL  10TH AVE;CR;2,300.00;;
M HIZON;G APOSTOL  10TH AVE;RR;1,200.00;;
M HIZON;G APOSTOL  10TH AVE;I;1,400.00;;
G DEL PILAR;G APOSTOL  10TH AVE;CR;2,400.00;;
G DEL PILAR;G APOSTOL  10TH AVE;RR;1,300.00;;
G DEL PILAR;G APOSTOL  10TH AVE;I;1,400.00;;
ALL OTHER STREETS;;RR;1,200.00;;
BARANGAY:;65;;;;
C APOSTOL SOUTH;DEL PILAR  HEROES 96;CR;2,000.00;;
C APOSTOL SOUTH;DEL PILAR  HEROES 96;RR;1,200.00;;
C APOSTOL SOUTH;DEL PILAR  HEROES 96;I;1,400.00;;
TENTH AVE NORTH;DEL PILAR  HEROES 96;CR;4,800.00;;
TENTH AVE NORTH;DEL PILAR  HEROES 96;RR;2,800.00;;
TENTH AVE NORTH;DEL PILAR  HEROES 96;I;3,100.00;;
G DEL PILAR;10TH AVE  C APOSTOL;CR;2,400.00;;
G DEL PILAR;10TH AVE  C APOSTOL;RR;1,300.00;;
G DEL PILAR;10TH AVE  C APOSTOL;I;1,400.00;;
VIBORA;10TH AVE  C APOSTOL;CR;2,000.00;;
VIBORA;10TH AVE  C APOSTOL;RR;1,200.00;;
VIBORA;10TH AVE  C APOSTOL;I;1,400.00;;
AGLIPAY;10TH AVE  C APOSTOL;CR;2,000.00;;
AGLIPAY;10TH AVE  C APOSTOL;RR;1,200.00;;
AGLIPAY;10TH AVE  C APOSTOL;I;1,400.00;;
HEROES DEL  96;10TH AVE  C APOSTOL;CR;2,400.00;;
HEROES DEL  96;10TH AVE  C APOSTOL;RR;1,300.00;;
HEROES DEL  96;10TH AVE  C APOSTOL;I;1,300.00;;
HEROES DEL  96;10TH AVE  C APOSTOL;;;;
BARANGAY:;66;;;;
GEN ALVARES SOUTH;;APD;0.00;AREA FOR PRIORITY DEVELOPMENT;
BALTAZAR I SOUTH;HEROES 96  10TH AVE;APD;0.00;AREA FOR PRIORITY DEVELOPMENT;
BALTAZAR II SOUTH;HEROES 96  10TH AVE;APD;0.00;AREA FOR PRIORITY DEVELOPMENT;
HEROES DEL 96;10TH AVE  C APOSTOL;APD;0.00;AREA FOR PRIORITY DEVELOPMENT;
P GOMEZ SOUTH;STOTSEMBERG  D AQUINO;APD;0.00;AREA FOR PRIORITY DEVELOPMENT;
STOTSEMBERG;P GOMEZ  10TH AVE;APD;0.00;AREA FOR PRIORITY DEVELOPMENT;
NADURATA;P GOMEZ  10TH AVE;APD;0.00;AREA FOR PRIORITY DEVELOPMENT;
VICTORIO;P GOMEZ  10TH AVE;APD;0.00;AREA FOR PRIORITY DEVELOPMENT;
D AQUINO;P GOMEZ  10TH AVE;APD;0.00;AREA FOR PRIORITY DEVELOPMENT;
TENTH AVE NORTH;HEROES 96  D AQUINO;APD;0.00;AREA FOR PRIORITY DEVELOPMENT;
BARANGAY:;67;;;;
TENTH AVE NORTH;P SEVILLA  F ROXAS;CR;5,500.00;;
TENTH AVE NORTH;P SEVILLA  F ROXAS;RR;3,800.00;;
TENTH AVE NORTH;P SEVILLA  F ROXAS;I;4,100.00;;
PABLO PABLO;10TH AVE  11TH AVE;CR;3,600.00;;
PABLO PABLO;10TH AVE  11TH AVE;RR;2,000.00;;
PABLO PABLO;10TH AVE  11TH AVE;I;2,300.00;;
C CORDERO;10TH AVE  11TH AVE;CR;3,200.00;;
C CORDERO;10TH AVE  11TH AVE;RR;2,000.00;;
C CORDERO;10TH AVE  11TH AVE;I;2,400.00;;
F ROXAS;10TH AVE  11TH AVE;CR;3,600.00;;
F ROXAS;10TH AVE  11TH AVE;RR;2,000.00;;
F ROXAS;10TH AVE  11TH AVE;I;2,400.00;;
ELEVENTH AVE SOUTH;D AQUINO  F ROXAS;CR;3,600.00;;
ELEVENTH AVE SOUTH;D AQUINO  F ROXAS;RR;2,400.00;;
ELEVENTH AVE SOUTH;D AQUINO  F ROXAS;I;2,600.00;;
D AQUINO;10TH AVE  11TH AVE;APD;0.00;AREA FOR PRIORITY DEVELOPMENT;
BULACAN;10TH AVE  11TH AVE;APD;0.00;AREA FOR PRIORITY DEVELOPMENT;
P SEVILLA;10TH AVE  11TH AVE;APD;0.00;AREA FOR PRIORITY DEVELOPMENT;
TENTH AVENUE;D AQUINO  P SEVILLA;APD;0.00;AREA FOR PRIORITY DEVELOPMENT;
TENTH AVENUE;D AQUINO  P SEVILLA;;;;
BARANGAY:;68;;;;
ELEVENTH AVE;F ROXAS  J TEODORO;CR;5,600.00;;
ELEVENTH AVE;F ROXAS  J TEODORO;RR;2,800.00;;
ELEVENTH AVE;F ROXAS  J TEODORO;I;3,100.00;;
TENTH AVE NORTH;F ROXAS  A DEL MUNDO;CR;5,600.00;;
TENTH AVE NORTH;F ROXAS  A DEL MUNDO;RR;4,100.00;;
TENTH AVE NORTH;F ROXAS  A DEL MUNDO;I;4,400.00;;
F ROXAS;10TH AVE  11TH AVE;CR;4,000.00;;
F ROXAS;10TH AVE  11TH AVE;RR;2,300.00;;
F ROXAS;10TH AVE  11TH AVE;I;2,900.00;;
A DEL MUNDO;10TH AVE  11TH AVE;CR;4,000.00;;
A DEL MUNDO;10TH AVE  11TH AVE;RR;2,700.00;;
A DEL MUNDO;10TH AVE  11TH AVE;I;3,200.00;;
J TEODORO;10TH AVE  11TH AVE;CR;5,200.00;;
J TEODORO;10TH AVE  11TH AVE;RR;3,400.00;;
J TEODORO;10TH AVE  11TH AVE;I;4,000.00;;
RIZAL AVE WEST;12TH AVE  11TH AVE;CR;10,400.00;;
FLORENCIA  I;FLORENCIA 3   RIZAL;CR;4,900.00;;
FLORENCIA  I;FLORENCIA 3   RIZAL;RR;3,750.00;;
FLORENCIA  I;FLORENCIA 3   RIZAL;I;4,100.00;;
COMMERCIAL BLK;RIZAL  10 11TH FLOR;CR;9,700.00;;
LUCIA;;APD;0.00;AREA FOR PRIORITY DEVELOPMENT;
BARANGAY:;69;;;;
GONZALES SOUTH;HEROES 96  BALTAZAR;APD;0.00;AREA FOR PRIORITY DEVELOPMENT;
HEROES DEL 96;GONZALES  C APOSTOL;APD;0.00;AREA FOR PRIORITY DEVELOPMENT;
GEN ALVAREZ;GONZALES  C APOSTOL;APD;0.00;AREA FOR PRIORITY DEVELOPMENT;
GEN GARCIA;GONZALES  C APOSTOL;APD;0.00;AREA FOR PRIORITY DEVELOPMENT;
BALTAZAR I;GONZALES  C APOSTOL;APD;0.00;AREA FOR PRIORITY DEVELOPMENT;
BALTAZAR II;GONZALES  C APOSTOL;APD;0.00;AREA FOR PRIORITY DEVELOPMENT;
C APOSTOL EXT;HEROES DEL 96;APD;0.00;AREA FOR PRIORITY DEVELOPMENT;
ALL OTHER STREETS;;APD;0.00;AREA FOR PRIORITY DEVELOPMENT;
BARANGAY:;70;;;;
GONZALES SOUTH;BALTAZAR II  P ZAMORA;APD;0.00;AREA FOR PRIORITY DEVELOPMENT;
BALTAZAR II;GONZALES  P GOMEZ;APD;0.00;AREA FOR PRIORITY DEVELOPMENT;
ZAMORA;FLORENCIA II  P GOMEZ;APD;0.00;AREA FOR PRIORITY DEVELOPMENT;
ALL OTHER STREETS;;APD;0.00;AREA FOR PRIORITY DEVELOPMENT;
BARANGAY:;71;;;;
ZAMORA;FLORENCIA  CAL  SHPG  B;CR;1,900.00;;
ZAMORA;FLORENCIA  CAL  SHPG  B;RR;1,300.00;;
ZAMORA;FLORENCIA  CAL  SHPG  B;I;1,400.00;;
RIZAL AVE WEST;FLORENCIA II  CAL SHP;CR;10,500.00;;
GLORENCIA II;;APD;0.00;AREA FOR PRIORITY DEVELOPMENT;
FLORENCIA II;;APD;0.00;AREA FOR PRIORITY DEVELOPMENT;
LUCIA;;APD;0.00;AREA FOR PRIORITY DEVELOPMENT;
LUCIA;;CC;15,000.00;;
LUCIA;;RC;12,500.00;;
BARANGAY:;72;;;;
RIZAL AVE WEST;BDRY OF BRGY 71  76;CR;11,200.00;;
FRANCISCO;BACK CAL SHPG CTR CP;CR;3,200.00;;
FRANCISCO;BACK CAL SHPG CTR CP;RR;1,900.00;;
FRANCISCO;BACK CAL SHPG CTR CP;I;2,100.00;;
CAL SHOPPING CTR CPD;RIZAL AVE  FRANCISCO;CR;11,200.00;;
ALL OTHER STREETS;;RR;1,900.00;;
ALL OTHER STREETS;;CC;15,000.00;;
ALL OTHER STREETS;;RC;12,500.00;;
ALL OTHER STREETS;;;;;
BARANGAY:;73;;;;
SAMSON ROAD SOUTH;RAILROAD  HEROES 96;CR;5,200.00;;
SAMSON ROAD SOUTH;RAILROAD  HEROES 96;RR;4,000.00;;
SAMSON ROAD SOUTH;RAILROAD  HEROES 96;I;4,300.00;;
ABBEY ROAD;;CR;2,600.00;;
ABBEY ROAD;;RR;1,200.00;;
ABBEY ROAD;;I;1,600.00;;
HEROES DEL 96;SAMSON  C APOSTOL;CR;2,100.00;;
HEROES DEL 96;SAMSON  C APOSTOL;RR;1,200.00;;
HEROES DEL 96;SAMSON  C APOSTOL;I;1,300.00;;
C APOSTOL;HEROES DEL 96  RAILRD;CR;2,100.00;;
C APOSTOL;HEROES DEL 96  RAILRD;RR;1,200.00;;
C APOSTOL;HEROES DEL 96  RAILRD;I;1,300.00;;
P N R;HEROES 96  RAILROAD;GL;0.00;GOVERNMENT LAND;
P N R;HEROES 96  RAILROAD;;;;
BARANGAY:;74;;;;
SAMSON ROAD SOUTH;HEROES 96  MALONZO;APD;0.00;AREA FOR PRIORITY DEVELOPMENT;
MASAGANA;SAMSON  HEROES 96;APD;0.00;AREA FOR PRIORITY DEVELOPMENT;
MALONZO;SAMSON  HEROES 96;APD;0.00;AREA FOR PRIORITY DEVELOPMENT;
HEROES DEL 96 EAST;ABRA  GONZALES;APD;0.00;AREA FOR PRIORITY DEVELOPMENT;
GONZALES NORTH;ABRA  HEROES DEL 96;APD;0.00;AREA FOR PRIORITY DEVELOPMENT;
VILLANUEVA;HEROES 96  GONZALES;APD;0.00;AREA FOR PRIORITY DEVELOPMENT;
VIRATA;HEROES 96  GONZALES;APD;0.00;AREA FOR PRIORITY DEVELOPMENT;
QUIZON;HEROES 96  GONZALES;APD;0.00;AREA FOR PRIORITY DEVELOPMENT;
DELAS ALAS;HEROES 96  GONZALES;APD;0.00;AREA FOR PRIORITY DEVELOPMENT;
FARLEY;HEROES 96  GONZALES;APD;0.00;AREA FOR PRIORITY DEVELOPMENT;
ABRA;HEROES 96  GONZALES;APD;0.00;AREA FOR PRIORITY DEVELOPMENT;
ALL OTHER STREETS;;APD;0.00;AREA FOR PRIORITY DEVELOPMENT;
BARANGAY:;75;;;;
SAMSON ROAD SOUTH;UNIV AVE  LAPU LAPU;APD;0.00;AREA FOR PRIORITY DEVELOPMENT;
VILLAROSA;SAMSON RD  GONZALES;APD;0.00;AREA FOR PRIORITY DEVELOPMENT;
FRANCISCO;SAMSON RD  GONZALES;APD;0.00;AREA FOR PRIORITY DEVELOPMENT;
HEROES 96  EAST;M ARCE  VILLAROSA;APD;0.00;AREA FOR PRIORITY DEVELOPMENT;
GONZALES NORTH;M ARCE  VILLAROSA;APD;0.00;AREA FOR PRIORITY DEVELOPMENT;
M ARCE;HEROES 96  GONZALES;APD;0.00;AREA FOR PRIORITY DEVELOPMENT;
MT SAMAT;HEROES 96  GONZALES;APD;0.00;AREA FOR PRIORITY DEVELOPMENT;
ZAMORA;FRANCISCO  FLORENCIA;APD;0.00;AREA FOR PRIORITY DEVELOPMENT;
ZAMORA;FRANCISCO  FLORENCIA;;;;
BARANGAY:;76;;;;
SAMSON ROAD SOUTH;BDRY BRGY 75  MNTO;CR;11,400.00;;
RIZAL AVE WEST;BONI MONUMENT  V LINE;CR;11,400.00;;
VICTORY LINER CPD;RIZAL AV  BFRY BGY 72;CR;11,400.00;;
ARANETA UNIV CPD;SAMSON RD  RIZAL AVE;CR;11,400.00;;
COMMERCIAL BLOCK;;CR;11,400.00;;
COMMERCIAL BLOCK;;CC;15,000.00;;
COMMERCIAL BLOCK;;RC;12,500.00;;
BARANGAY:;77;;;;
SAMSON ROAD NORTH;UNIV AVE  LAPU LAPU;CR;6,500.00;;
SAMSON ROAD NORTH;UNIV AVE  LAPU LAPU;RR;4,800.00;;
SAMSON ROAD NORTH;UNIV AVE  LAPU LAPU;I;5,100.00;;
CAIMITO ROAD SOUTH;UNIV AVE  LAPU LAPU;CR;3,800.00;;
CAIMITO ROAD SOUTH;UNIV AVE  LAPU LAPU;RR;2,250.00;;
CAIMITO ROAD SOUTH;UNIV AVE  LAPU LAPU;I;2,500.00;;
UNIVERSITY AVENUE;SAMSON RD  CAIMITO RD;CR;3,800.00;;
UNIVERSITY AVENUE;SAMSON RD  CAIMITO RD;RR;2,250.00;;
UNIVERSITY AVENUE;SAMSON RD  CAIMITO RD;I;2,500.00;;
ARANETA AVENUE;SAMSON RD  CAIMITO RD;CR;3,800.00;;
ARANETA AVENUE;SAMSON RD  CAIMITO RD;RR;2,250.00;;
ARANETA AVENUE;SAMSON RD  CAIMITO RD;I;2,500.00;;
BONIFACIO;SAMSON RD  CAIMITO RD;CR;3,800.00;;
BONIFACIO;SAMSON RD  CAIMITO RD;RR;2,250.00;;
BONIFACIO;SAMSON RD  CAIMITO RD;I;2,500.00;;
DAGUHOY;SAMSON RD  CAIMITO RD;CR;3,800.00;;
DAGUHOY;SAMSON RD  CAIMITO RD;RR;2,250.00;;
DAGUHOY;SAMSON RD  CAIMITO RD;I;2,500.00;;
LAPU LAPU;SAMSON RD  CAIMITO RD;CR;3,800.00;;
LAPU LAPU;SAMSON RD  CAIMITO RD;RR;2,400.00;;
LAPU LAPU;SAMSON RD  CAIMITO RD;I;2,600.00;;
BARANGAY:;78;;;;
LAPU LAPU EAST;CAIMITO  MALABON BDRY;CR;3,600.00;;
LAPU LAPU EAST;CAIMITO  MALABON BDRY;RR;1,900.00;;
LAPU LAPU EAST;CAIMITO  MALABON BDRY;I;2,200.00;;
GEN PIO VALENZUELA;CAIMITO  CALLE 4;CR;3,600.00;;
GEN PIO VALENZUELA;CAIMITO  CALLE 4;RR;2,600.00;;
GEN PIO VALENZUELA;CAIMITO  CALLE 4;I;2,800.00;;
REPARO ST;LAPU LAPU  MCARTHUR;CR;3,600.00;;
REPARO ST;LAPU LAPU  MCARTHUR;RR;2,100.00;;
REPARO ST;LAPU LAPU  MCARTHUR;I;2,200.00;;
CALLE 4  WEST;VALENZUELA  MCARTHUR;CR;3,400.00;;
CALLE 4  WEST;VALENZUELA  MCARTHUR;RR;2,100.00;;
CALLE 4  WEST;VALENZUELA  MCARTHUR;I;2,200.00;;
MCARTHUR HIGHWAY;CAIMITO RD  REPARO;CR;7,300.00;;
COMMERCIAL BLK;LAPU LAPU  MCARTHUR;CR;11,200.00;;
COMMERCIAL BLK;LAPU LAPU  MCARTHUR;CC;15,000.00;;
COMMERCIAL BLK;LAPU LAPU  MCARTHUR;RC;12,500.00;;
BARANGAY:;79;;;;
REPARO ST SOUTH;UNIV AVE  LAPU LAPU;CR;3,700.00;;
REPARO ST SOUTH;UNIV AVE  LAPU LAPU;RR;1,900.00;;
REPARO ST SOUTH;UNIV AVE  LAPU LAPU;I;2,200.00;;
CAIMITO ROAD NORTH;UNIV AVE  LAPU LAPU;CR;3,600.00;;
CAIMITO ROAD NORTH;UNIV AVE  LAPU LAPU;RR;2,100.00;;
CAIMITO ROAD NORTH;UNIV AVE  LAPU LAPU;I;2,300.00;;
UNIVERSITY AVE;REPARO  CAIMITO RD;CR;3,800.00;;
UNIVERSITY AVE;REPARO  CAIMITO RD;RR;2,700.00;;
UNIVERSITY AVE;REPARO  CAIMITO RD;I;3,200.00;;
ARANETA AVE;REPARO  CAIMITO RD;CR;3,700.00;;
ARANETA AVE;REPARO  CAIMITO RD;RR;2,000.00;;
ARANETA AVE;REPARO  CAIMITO RD;I;2,200.00;;
BONIFACIO;REPARO  CAIMITO RD;CR;3,700.00;;
BONIFACIO;REPARO  CAIMITO RD;RR;2,000.00;;
BONIFACIO;REPARO  CAIMITO RD;I;2,200.00;;
DAGUHOY;REPARO  CAIMITO RD;CR;3,700.00;;
DAGUHOY;REPARO  CAIMITO RD;RR;2,100.00;;
DAGUHOY;REPARO  CAIMITO RD;I;2,300.00;;
LAPU LAPU;REPARO  CAIMITO RD;CR;3,800.00;;
LAPU LAPU;REPARO  CAIMITO RD;RR;2,100.00;;
LAPU LAPU;REPARO  CAIMITO RD;I;2,500.00;;
LAPU LAPU;REPARO  CAIMITO RD;;;;
BARANGAY:;80;;;;
EDISON TECH;RAILROAD  DON  WOODY;CR;4,300.00;;
EDISON TECH;RAILROAD  DON  WOODY;RR;2,400.00;;
DREXEL TECH;CHICAGO TEC  BOSTON;CR;4,500.00;;
DREXEL TECH;CHICAGO TEC  BOSTON;RR;2,400.00;;
DREXEL TECH;CHICAGO TEC  BOSTON;X;3,500.00;;
CHICAGO TECH;EDISON TECH  DREXEL;CR;4,500.00;;
CHICAGO TECH;EDISON TECH  DREXEL;RR;2,400.00;;
U E  TECH;EDISON TECH  DREXEL;RR;2,400.00;;
U E  TECH;EDISON TECH  DREXEL;X;3,500.00;;
GREEN TECH;EDISON TECH  DREXEL;CR;4,500.00;;
GREEN TECH;EDISON TECH  DREXEL;RR;2,400.00;;
GREEN TECH;EDISON TECH  DREXEL;X;3,500.00;;
LONDON TECH;EDISON TECH  DREXEL;CR;4,500.00;;
LONDON TECH;EDISON TECH  DREXEL;RR;2,400.00;;
LONDON TECH;EDISON TECH  DREXEL;X;3,500.00;;
BRIXTON TECH;EDISON TECH  DREXEL;CR;4,500.00;;
BRIXTON TECH;EDISON TECH  DREXEL;RR;2,400.00;;
BRIXTON TECH;EDISON TECH  DREXEL;X;3,500.00;;
DON WOODY TECH;EDISON TECH  DREXEL;CR;4,500.00;;
DON WOODY TECH;EDISON TECH  DREXEL;RR;2,400.00;;
BOSTON TECH;EDISON TECH  DREXEL;CR;4,500.00;;
BOSTON TECH;EDISON TECH  DREXEL;RR;2,400.00;;
BOSTON TECH;EDISON TECH  DREXEL;X;3,500.00;;
SAMSON ROAD NORTH;PNR STN  UNIV AVE;CR;4,900.00;;
SAMSON ROAD NORTH;PNR STN  UNIV AVE;RR;3,700.00;;
SAMSON ROAD NORTH;PNR STN  UNIV AVE;I;4,000.00;;
UNIVERSITY AVE;SAMSON RD  MBON BDRY;CR;3,800.00;;
UNIVERSITY AVE;SAMSON RD  MBON BDRY;RR;2,100.00;;
UNIVERSITY AVE;SAMSON RD  MBON BDRY;I;2,400.00;;
UNIVERSITY AVE;SAMSON RD  MBON BDRY;;;;
BARANGAY:;81;;;;
MACARTHUR HIGHWAY;CAIMITO  REPARO ST;CR;7,300.00;;
CALLE 1;MACARTHUR  R SIMON;CR;3,600.00;;
CALLE 1;MACARTHUR  R SIMON;RR;2,000.00;;
CALLE 1;MACARTHUR  R SIMON;I;2,400.00;;
CALLE 4;MACARTHUR  R SIMON;CR;3,600.00;;
CALLE 4;MACARTHUR  R SIMON;RR;2,250.00;;
CALLE 4;MACARTHUR  R SIMON;I;2,500.00;;
B NATIVIDAD;CALLE I  REPARO ST;CR;3,200.00;;
B NATIVIDAD;CALLE I  REPARO ST;RR;2,000.00;;
B NATIVIDAD;CALLE I  REPARO ST;I;2,400.00;;
GEN R SIMON;CAIMITO  REPARO ST;CR;3,200.00;;
GEN R SIMON;CAIMITO  REPARO ST;RR;2,400.00;;
GEN R SIMON;CAIMITO  REPARO ST;I;2,600.00;;
REPARO ST SOUTH;MACARTHUR  R SIMON;CR;3,200.00;;
REPARO ST SOUTH;MACARTHUR  R SIMON;RR;2,000.00;;
REPARO ST SOUTH;MACARTHUR  R SIMON;I;2,400.00;;
MACARTHUR HWAY EAST;BONI  MONT  CALLE 4;CR;11,400.00;;
COMML BLK;EDSA  R SIMON  CAIMITO;CR;11,400.00;;
COMML BLK;EDSA  R SIMON  CAIMITO;CC;15,000.00;;
COMML BLK;EDSA  R SIMON  CAIMITO;RC;12,500.00;;
BARANGAY:;82;;;;
REPARO ST SOUTH;ASUNCION  GEN TINIO;RR;1,400.00;;
REPARO ST SOUTH;ASUNCION  GEN TINIO;I;1,600.00;;
PILAR ST;PAZ  GEN TINIO;RR;1,400.00;;
PILAR ST;PAZ  GEN TINIO;I;1,600.00;;
PAZ ST;ASUNCION  PILAR;RR;1,400.00;;
PAZ ST;ASUNCION  PILAR;I;1,600.00;;
ASUNCION;REPARO ST  PILAR;RR;1,400.00;;
ASUNCION;REPARO ST  PILAR;I;1,600.00;;
